Hash,Avg_Entropy,Packed
78ddf9e1348988e4d6cd235500b9b651,6.0760648163532105,not packed
3337a35cb33c441a440f3a83d5d74a15,2.9105908065356307,not packed
c973d905617cfd59171de12dc3f9b9d6,7.783796541654624,packed
1fb9c66fe3faa2962fa90763021ba779,6.259038184496323,not packed
b5cf7650735e41c0747cae8460fa33c4,5.95874133087209,not packed
7b16830f874d80579a7a30a2cdacf73e,5.2728367894546375,not packed
83e918fd38a5b22aa325cd68a9e87230,6.29001071693105,not packed
5eb573a3cbf0e06f8bafadbf6d132de4,4.984307040170759,not packed
48516fee326edb23139c228c28b2a447,6.289943129077845,not packed
8329519928e0ba9d6b612735a15b40e6,6.05548252575152,not packed
904221148e7003d107d7e4fe9b3bf7e5,6.022297125466668,not packed
e4f763235c4ec1840741296e4702c29f,5.222430996998315,not packed
e0b30f32475e9cdea6123521b505fb89,5.8405353901909125,not packed
693a1665174114ea394d90d9037d50af,3.21563018126951,not packed
8cbda91b6cc04655adf4465d14bde794,5.726718770758754,not packed
2cad95db8fe54b5c040b882a101e6cd5,7.158714687251822,packed
ca1340e83cc492af7370674d02418fe5,5.029096140673967,not packed
cda1f5fdd19557ea871df9c98dfcbda3,5.732520946513882,not packed
e6f6fcc664df3f31271619514271fbb1,6.041597764245898,not packed
05c7bb7d08bf938903eb549aa95becf2,6.126695501867093,not packed
d6fa8b50f7a2930945e0d12d605b2a8f,5.267964604933082,not packed
d4e1d59d9d8a7f9efe8da6361553af95,7.534233511895935,packed
d3e13a84039c33daf3b96b776148de37,7.535098356954573,packed
bf21d04dc0f71f1f9f1410fa59cb225b,6.421452240314631,not packed
f91f3e247b4ff78782142a69aac6473a,7.534271795798584,packed
7f2958a3387878cfaf6121eed07d6316,4.861139517618097,not packed
5fbc4137811e05551ca70bda302bd9b3,7.42632749902134,packed
f15b83497e0683d3f49b42647a3bc6f5,6.209084816202833,not packed
35fa5c8196d38d45289ad060861f28ef,3.1519722135988544,not packed
5911709e30ff65f982084f8734a7a75f,6.218651128211874,not packed
2ed458782ab322e9c388d5b28cbcf494,3.1179529720245225,not packed
5de9972da8b9d53f3f9505293c42457d,5.789314047613229,not packed
471bbcd241d2d206e798f1adc4e94b0e,7.791820694725888,packed
b82cadab1e84a1fcc989f32348c2c019,5.113987542288437,not packed
b5f632536058088f4cb148fb198d153e,2.2137546795112195,not packed
c36068fbc854ca5c21061c4fa042ebdb,3.00506952311503,not packed
f6ccf40b17251f56fed3545491d71070,3.2218807452558296,not packed
a0e34537dc0c685ecba807158054eda6,3.0093368089171166,not packed
5aa4e0a00fed2651129981a7df92e4cf,3.232782699497152,not packed
34cfb7e8740f277717d7ae40890fda2d,6.138532577065423,not packed
27b0d9b3d59beb8f3c9832bee262ac08,6.124910581395358,not packed
1ce18f75abb6bca9e62bec9edcb42e8d,6.041482077562262,not packed
0319f024407edb9869a6b5ed9b28ae11,3.2715873641376207,not packed
65070f40650dd838f82c027045cc29b5,3.284869067967495,not packed
e8231da074ccb5cc0ae1b252c0f9f927,5.401205281841217,not packed
4511a26d655518c1b362bba1465f02c2,7.539930946257007,packed
984db18c15b4cf0af815cbd9db117e0a,3.1328129938744445,not packed
5b44d70abe8707c36dde6794f0a0c0a1,5.732527235235233,not packed
8b22abd6bce690c5c2ab7043dd385b4a,5.305391060088562,not packed
8d3394f276399b5b00dd0862af605fe2,3.707437159460841,not packed
f18ed8c5da4239207a049cee1711e06b,6.190077595831726,not packed
efcb6fb373067428e5522b11409134b0,6.38291459871082,not packed
46245d7eacca91659f7ddcf3a36598d1,6.08332063665063,not packed
2efe767090f7cf66d0a19f1fe726bcb1,6.23798804470546,not packed
5049576b961f1c5b2d50b5942cbcd5a0,6.405049772513104,not packed
9a1365882cf4e5a8fb3a0ef8588eaec8,3.3530177208972964,not packed
3b105c06f097d6caa9770f8e3aa430ea,6.041600705726079,not packed
9a28afa290edef44a5c34aabefae47c1,5.839537964966509,not packed
4aa28d135a0c5edc0eba51d4a3e8a0a8,3.1377955396779447,not packed
40f2f903647a4ad190001677d7e81ffa,3.1407829142363908,not packed
abbcb9a3fb1c63dc66e6dae60761d328,6.486523532378449,not packed
1dc11efc864db4d80682f49102e756cf,3.1761919779930494,not packed
90289e8ec3455088ea73fe0946275732,5.274238874314227,not packed
28eb27305c6b585243e0a1b5b22d3b7c,6.321701568756797,not packed
81bc460cf67f4229585cf1741d6c54fb,5.046613258007692,not packed
f473226aee952d2f68c2f8fe80be3ac9,5.560377725138049,not packed
6b714cf8976031740c420421be0fa0df,5.768355987496619,not packed
48c21035e8709c143835aebc57f4daa4,3.8965809703776064,not packed
89377c9797cb01600ee01ca0cf997b11,5.921600283627655,not packed
804efe85bc3a17615d7e773e982de784,5.61437358187316,not packed
209759874b6fe2e47a2661f6e3422640,3.0534616060292694,not packed
24992ce4b10b9caf54f6d00aa0b4253f,5.725111303206852,not packed
743b0ba018ea0d7a954ce793e08e75ac,6.0410828072965925,not packed
23e49c5a18cfc4054fa04d55f9e233f3,6.276732603774735,not packed
20dc4b804935f62a7e0483530c6df523,4.611557130459286,not packed
0aac313a18a6c763cb51434dd02d879a,1.439457506644748,not packed
9bb2b99324540cf09e1b205c8bfea782,6.20210028256797,not packed
ea3076cc2004ad2cddf1473b9f91ba74,6.357039881426334,not packed
39ceff50ca05b76456517edf548ff774,2.9792551117956148,not packed
c7205387d9c1bee067d740add3a64856,6.761379066032439,packed
d2a5365dffcf7c9db35040a14250f33f,3.017791089392836,not packed
5642932883669d8fc923d554226d1cb7,3.095052811304135,not packed
b110d0e6ca2822aa0b4c622c5e01f282,2.9893651201002505,not packed
9ec427573335cdba8218b9e08e4f9c72,2.059144197837298,not packed
ef620d3816b58dba44e1f409b53bf0c7,3.141293143183343,not packed
2d8d22805d0c898a645507bb4727ec6f,4.827665636972208,not packed
07b83a8832e3bdf47e2a8b055bfe290d,3.120513819614249,not packed
8ef5abced31cfd5f615f166b19b98018,7.99563414322577,packed
d2e0b87ed0a75f78565ed75779122260,3.251679345278807,not packed
c649bcb670d9eb0ab29d9ca1eafc3037,6.237505142192163,not packed
5f7935aeebb967306f1d8c7fcd02feea,2.121349569263554,not packed
8e8945742834d6bb11b314b09053c36f,6.484072192999593,not packed
3b613e42320afc12cbcd8ba422138916,4.870653761495386,not packed
117125e55bb0c0af5be3a54af31cd256,5.962572834259139,not packed
a9886def041412328c8825d331083ae6,5.791930407517251,not packed
729031656bce8b623ecf55d9b02b77af,3.247533232101203,not packed
b36a6530ef753ece22a4eb593b3c2634,4.815831965019018,not packed
0cfa0c04a020de7143b7e32d8359c35d,6.913988862055429,packed
d4caa225a63d9db5b80630cf392c7b04,6.0230308800418815,not packed
21a4fc40856418304b4ec526f5d9d04f,5.273348110523919,not packed
ba989c463ec77f448337fe2533b0a19e,7.997838779442408,packed
6dc1b34f2fde8c7934d6767dc371186d,6.420386822060995,not packed
b1d12e7e4b194562f14cf5f79dff4009,4.983804216479845,not packed
33ce30d6d7a384575fe22045ed32c432,5.930479244105176,not packed
cc0398b33762269850dcb8185da82776,5.9388907733452525,not packed
94bfffb8ee89e82a15b07abdf324c95f,6.248838811088082,not packed
027b5e5200c43d485e3c7b1b35c1eefd,5.570585655523072,not packed
e35b88220f7de110bb101bdb88bdc311,6.434502642610452,not packed
98c468a059b6ea7313f1b55b721d7357,3.320626159131224,not packed
b691514199b77ff9fff96b9d66b706a2,7.848089219653065,packed
245a4de45304529fdce692a805f06a74,3.1629698025201978,not packed
c2489f7c6c19c25ee91228ef28ef7b82,3.069928542135056,not packed
2ff12badac7d7f82bc2b70709bba7dd0,6.133441938652594,not packed
1742b021ca21b26f288fe3e1dbf58a59,6.124910231226401,not packed
52978743d8499072b347f79211ea5142,6.234890585658155,not packed
1bce47c3825de6d2def693de26a18f6e,3.1009413054619155,not packed
94c1f6289c51ce1392c62c070fb418c3,6.281062955193399,not packed
1fc910f05209b87e37766152acdb13d4,6.473178037905078,not packed
02cdd023202ccc3b30367f675f9f6908,6.32484573200692,not packed
1c5ebdf0559c5f38a62e19e88e700ce3,5.59375157227046,not packed
7e2e3dd5b50526280542ec6d34bb7cb6,7.53591619073494,packed
a22902b41470f0fc3b9ffbd78e174e4a,6.02650067305981,not packed
36a98e967990667173c2341eb991c4d1,7.987225305385902,packed
dd21d0785268df697015a994634492b2,5.944483128169967,not packed
ea667e1b3dc5bc1620ee6649f751c9fa,6.221184464347654,not packed
bf844571b9c4890cb83b5d6f09051f59,6.892011244365405,packed
b9d7f02a6310af5225b0ed6254dcb3c3,5.612256235338424,not packed
4abd53771db922926914ee6d9367a180,6.3407611704853615,not packed
ad42b268a5ec35526366be58acbc8f50,7.997742762880303,packed
568ef7eb11817c2f033f046ab6ba578c,6.532452045540103,packed
c3a396bcbfca4b1f48a5a53244702d42,3.736669524724271,not packed
a11143797b454f44495e0b84eb91fc35,7.539835737627215,packed
6262b305f9be10f08df5440dc443bc7e,3.290411508970435,not packed
f0f30e067c51acf3267115c5a9aa8d89,4.7207021564943314,not packed
5d5cfdb8e8b4e67686bbd3bda5efb997,6.405013589047124,not packed
415ea9f5dc0cb959a2881e050e4eb277,5.005872547178226,not packed
7e444a9bc4d6e716008383fb15039215,3.017196999143328,not packed
763dfd0516752216ef8b2c1372f92cb9,3.102162960062149,not packed
d890215ea8a2b175a7912b4252248dda,6.031744087249721,not packed
c98d837b40788d0ac0b3138154c66498,6.075178304693889,not packed
98a856400d3df3a5019b8a24f765f6a9,3.1081241534262194,not packed
8b27624f764f4c1486acb94ee5d600d7,7.995775805313991,packed
5ad7a08ae87f32ff03d62089194342ca,2.509806317540568,not packed
cfcb9642e857edf47a253812c340f347,3.1923723990354627,not packed
eb0d9180ad97d476e82cd48771e9dfb7,6.242676551763871,not packed
4c127ed8d69e045b3b2b0d49c9310df6,6.034151143500106,not packed
f17db0a8a5ef42a86f4726631045cdfc,5.974191701776233,not packed
5375dd46d3133df3c7c281f031f71433,5.045424343776961,not packed
1f41f899f034b4e3a96cca1471d072f1,3.1287392933443283,not packed
c747d577447511f5d526b2c65418cbb1,6.352561600898495,not packed
fb16ffeed1824d006b81ca6bf057e538,3.1890860249033435,not packed
e3f395d386d4829eb08ed807850b768e,6.351489320930025,not packed
1a4131ede327932872c2c4846abe81a8,3.1543562823436515,not packed
88a5e6376e47bfbf148b7b7e0042cd88,3.1461843032691794,not packed
a0f70d407e254bf71d841f65117606b7,7.995907901836574,packed
97a12c007a4fc738ac225958242f602f,7.996001226034308,packed
571432dc0aca9f5db183212623d4bffc,5.729378495317289,not packed
419a02e2e35dfee9f21ed9efa3d6214d,6.040461305093307,not packed
60994ac068344d4ed25cc3cb96ade173,6.595160680476733,packed
fffd7befacadfe03aefec5c419f41b00,3.741444541066973,not packed
35330e1b76adfabbc5c066e6c8995766,6.420118116091928,not packed
469e56d1e7c5e7bacd3b7e910fc9bdbb,6.520548851513677,packed
6142f6a245d47af3c788b4942ce34e15,6.040081322421606,not packed
f1a0a9ef14d53ce7e46fc55d316a1bf4,4.076011679697682,not packed
b7da22e7581da45d8288d69d03f1948d,6.387678677770607,not packed
133318280f46d0ed6d9975e80ce20650,5.557574924525594,not packed
e6ec500417dc6c80b043bb2e47f5bec0,3.179842795788381,not packed
d00e040a9531174bd0e17603c785dfaa,3.305074790987796,not packed
415a96934e6fe862703fe4d2388071af,3.1771413449828585,not packed
d926a7233729486feb1932e1769ee389,3.269091471876985,not packed
c0d0e99c991b931db8b9bb49b61d004a,4.18505278268629,not packed
0a2ae6b38e7d818d29db9dc137943d8f,5.71984966168122,not packed
0cdfb504dbf27736c7e4c61afc592409,5.682618006891445,not packed
9bbc0a4e0042f120ed02db3e58ebdbbe,3.2676686458647257,not packed
e3f314e895702b0522e584c48457a276,6.084675326188902,not packed
9794d018deb206b96363a89993ff6ff1,4.851097905416879,not packed
8d16f10ccaa5da2308787d0e897e8b12,5.249619000366205,not packed
60f80dfd279050519310bc5dc38def23,5.558590318329441,not packed
8e0e3dbaeb83307a2ef8b88a2822d1a8,5.973752301548768,not packed
4dd45eaccbda026ecf9c900452a6777c,6.498757989346575,not packed
d0891c4a3c58f4dc8dd56ae37e9b82a5,5.71749503641626,not packed
9641e24e57b24739840f1a38c40c6712,7.539558863804947,packed
291f898826489fa6372602d5aba4d9b4,4.987418804074848,not packed
84daaf9a75003c6a99635e4913da2814,5.476186179364389,not packed
7d7b6f0c6258f7b157d5ae3de0b14362,3.073329606139817,not packed
39e947b18b674a236df6b8dba3c9a00e,4.984311493629855,not packed
286f7b2e519d5a67b7e68f2eee22613f,6.179562443673442,not packed
ee61dd8b0264200b39ac4510256b204c,3.1246314457082027,not packed
23c7de43f9375b3e84aec16777efb032,4.801043507500687,not packed
4eff35e8325c4edb4b13ef9f9af13278,7.990016163705352,packed
e54f1f4ad6b2798cf46581408bed3685,6.467859540999695,not packed
5d5c4020cb18ada9f6702c3319baf2a6,6.34881441241062,not packed
eb30fdd627f84cf6fba2a33fecee50b7,6.317541251758068,not packed
a1cb11f5ab1a6048107aee8793570226,7.537984862803989,packed
2aaa990f54dbfacabee96640b8ba8c42,3.231108877738572,not packed
2e65d088d9a45de554aabab38a2fbf52,6.620836732460578,packed
c7a038678bcd55c3b9b3a540f6b08fe3,3.193917006634678,not packed
61ec09c9194bcd883a6952e946803a57,6.230795229200036,not packed
f8af123a325deabe15e5e0ff72ec3655,4.0034879095284905,not packed
44789a967d4de264e01c742b1d0a437d,6.4749862121025,not packed
b8390e21917583c577836a1dbdec1b09,7.540017894429866,packed
da16a92097b4a3cd117d8d872864a66d,5.883132679800665,not packed
4428f663020d628950a7f7479cf08603,5.888984165855809,not packed
09b15226b17031421938310b3904c250,7.42817127233276,packed
dc4ed735eec1116028cc9f498cc6ae2a,5.17423027777224,not packed
387eed5af5579f140741b55d9497d629,5.270250944798601,not packed
836657840e7a0a1b83c43df476ee3118,3.1645895070181007,not packed
290dfae178fc519ca394aeb8a190094b,7.293735727482245,packed
12013987f7399d59afa365b36118338b,7.217602748422186,packed
30ca589a30ddbfeab6d610cbbf102e80,5.647726660124951,not packed
dcb4a61d3c20c667262c82b5a4b6f8c0,4.997559947402372,not packed
bb48d21205a86f0cc030569dde21f12c,3.254168140939459,not packed
368b7945e7255adf9c67ad60a7aea840,3.781316118325617,not packed
19cce22eedc7d3e34c403709f3edd666,6.223970127553642,not packed
cbc41ac0c78d11d8b1322ca72492c797,6.491415075743932,not packed
36d0b01d68082579b9b5687c746f6f6f,3.3023653701590825,not packed
caf50cca2e42bab9a8ca1dfd2a8fed4e,7.532912407943302,packed
d24e401a1ccc36e279da8b067bae4950,6.6093149279903685,packed
d1526aac772cb1ab8791af28ce729d3b,4.779682325592861,not packed
364e5d4c7a7e513c7374a8cfbe3d18e5,7.537735584250097,packed
70e4b293c41736ab1205c77fa303232c,6.8820642733470185,packed
b8b6b20b42a0a4a311ad72c6921b1590,3.1465183506995222,not packed
497d6ca2b553e20e4ade92552312fa86,7.533574918306179,packed
8fa03387dd8c036b90eae863e560923a,7.196474773697728,packed
eee3ed9229fc28574d36e96aff5bdbf3,6.298252443981492,not packed
52c9a14779e06cd3abe07f0ed8639800,6.373998907981038,not packed
5e229f4fe26d69aa7262b6fcfc214dad,5.768366779867548,not packed
223b748c2dc61a89f4e1b2caafb4f983,7.535548813129647,packed
3a4c7c8b24f4a3042bb5b92933c71c72,6.124909937694524,not packed
eb0910f89b8797c0f2c0e3497cc53e59,6.723418059537397,packed
c5c3f342d9e5cfcb138638230b3a0522,7.726846639702278,packed
7a627126b849f86d1834b5d81a3cbad6,2.8811368487720905,not packed
d9e59b13985bc52bf744edd8f747e779,3.2500997065626165,not packed
347f9b79ee9716cc0666ec979af901d0,3.284650300927701,not packed
878ceb53f9cd0019a690c41b607543ad,6.68100061105649,packed
aaea900a9352d70b08929a16521d22c8,6.278198182095537,not packed
cc3508389c48de0421c7ee9f0ec7037d,4.848263078741075,not packed
388358e08c696577d23e1608126e4f78,5.859920729919773,not packed
f5593072a280e084c58cee57ffdf3b86,3.135745217594182,not packed
cb1c63cabd472dd08e359bdcd675c897,6.787740241753943,packed
3c5b80d2c6c3ef335e6ec500c4d6d7bd,6.040451387130164,not packed
03ee028760a5fa4339a2d61c8c053913,6.336835403131538,not packed
cb2fb087185915367f238440e85fcf48,5.912371386497497,not packed
968925e29e1f2256dac52b44726e6078,6.126533059321182,not packed
09f719afa759792dd7616b3b73a2c358,6.045965143065036,not packed
043cf06e3dd80f168a3d287ca4f04e99,5.673722941339723,not packed
70cfd4677d0598613fc45ae485ed480a,5.192512618659823,not packed
0139ccb07752a263695cc237073475f2,6.099566536385926,not packed
9a3f9ba9a2bc3c9cc35e75f6df02f4e6,4.984289869160469,not packed
34a552da50a8e21e7777f0b1b3d05f87,3.410727883293295,not packed
27e82c6a3ca94d9ee1159a6ec734360b,5.210907761145579,not packed
1bffe72cffd89b0f1279afd19e28951c,7.534538272650035,packed
b504bf64d926236d67bfc0128e13a3fc,6.761389256649067,packed
c6ad06ba0f0d2305596e013ae19c8b5a,3.08275068326688,not packed
3a1389293e915be5edac6951859b3314,3.0026904386579925,not packed
8f3471dff0a49bb7b58feed9b208028b,7.993588869101434,packed
367def28a44a504723e18676472cc0ac,6.419793818678725,not packed
4bc33f1830daac0fe219985c9d249685,3.126718038970012,not packed
4f2538bd73b93b14ae0ac1e008d1c6b6,7.538947440606452,packed
70784e522960dd2952658a56e91fd80a,1.3319268921888503,not packed
b5567279e193d13e812d6b1dd62ec7a2,3.3274728296367284,not packed
2df5f3a3fc90aea3278c7620fb0ceeae,4.836424868058647,not packed
fe580b95725c3e65332af86f3a305d1d,7.426613483267216,packed
b8be3df287ef09d6245271c7948f45c1,5.309962055911476,not packed
da6bfb8b069747e925c23b130a98a147,6.615372808752318,packed
e0f4984d1bbde74879c08b22dda90969,6.421705298472516,not packed
fdf2233ea8b2faa7fa86ee76f05c8274,5.319178696173916,not packed
9f59bc5ae2dfb62610cc4d770e49cdac,3.0458394291253903,not packed
9780c81c5d804cee072aaea5fda17783,3.212941173486964,not packed
7dc5c1c281863fb938816360fd55d178,5.840057469015044,not packed
78467a3221d4935752f254b34d6d7229,3.208043987694541,not packed
f20e664189b2fa6db6ff1c4c1967ff12,6.418707096639023,not packed
48a641b340470cd7543bf431553fc536,6.288733475523364,not packed
f925c1c182c59e7cb9a0bcdae9f90451,6.032873987522951,not packed
6e44cade0e0749343292cce78a12b12f,6.414739226241774,not packed
8fb4090c6acb4fa6016e0257dbf794b8,4.947038845645695,not packed
d83cbc19e955eac33585ea64eb68ec51,6.124910171152374,not packed
55b36596fdf1b82118b76cf963005046,6.081359916827845,not packed
3b00b181c20ce69615727c1a0970e4d4,6.345562873372847,not packed
007c03564300fd443d05b13f74fd8c94,4.8779984252291575,not packed
8c3ead331e28ea26e05f9337401d08c4,5.847158939062991,not packed
c7c08925bf0aa7aaf75d4f1e7b2885da,3.003373806795405,not packed
bafb75ce38fad62a74f100c8d55df755,5.883981809701495,not packed
935eeb49e339bd2bc536f3c88cea9e52,6.08292079065186,not packed
1e86f1623fcf0337e68c20d38bddf290,7.912349814685815,packed
b0f37dfa5f8e707a5316e6e3a19decb9,4.778673822176346,not packed
d0905c1e6bf29ec4721d1bb721d77c57,7.922418494899062,packed
ba843ea30d2bfe505b1009337ec44b7e,6.034953806861565,not packed
f0429f19bbba5eece28b4503b9960ad4,7.540194737060123,packed
1f15ccb25478d931613d5ac1cd911f44,5.951210273998476,not packed
3819d90239f122c1eca63cf048856406,6.009381500530347,not packed
3749376c795dcbaec15b6d1be0d88927,6.203301613412693,not packed
a97556c27d6335f25cc7b4b1113396a3,6.305309524984677,not packed
1c3ca678e104f494e73c9862b9560d88,6.422971626484388,not packed
ffc12a3e9fc1ee568c11449b09a572c0,3.0479972277932115,not packed
996f16403987f77a5753edbffd6bf02e,6.222298253444093,not packed
7e632bfc2bdea12373c50e7d4c176cf5,3.13128478033736,not packed
7f016dbd7e12076ac1f885365daef3d3,3.6719973906708487,not packed
bd0e7bbf4321ecb82021b509a43e0787,2.134409558473879,not packed
483c9a9931a1e7a6886a15ed532538f4,5.6772930134223625,not packed
7ee4df1ad40325cd13bf1a5b5c5a953b,3.232543708941375,not packed
03416d634a7b7b8058914708126419f3,4.168657500607892,not packed
015091e49b9ed39076ca88769d8e8a1b,5.660102434461218,not packed
1930636ed4070d6a4ccf45dcf43bb19e,6.787732471172705,packed
41203a5c458582925b090b304275e3d8,7.426339548430784,packed
25f902a799e143a047d28baf9e6b84cb,6.055338470110188,not packed
6300bc6c676de71fd90565d71268194f,6.030405297087262,not packed
e0b6a3250bbe5c03ac5d71f204f78175,5.960383169237728,not packed
df4a3ead1bdeb3eb0b4a9a0cb6d20161,5.494262623767336,not packed
f04e8e8e76788373232a579a87383d1a,5.678132963704665,not packed
e9fc636f5cd12ca2fb5444e968e49e30,7.995656095651832,packed
cd472cc48b71e6d1477e6f2713c457a6,6.289116157973719,not packed
cb1f08af094e8bb2964a11fbfb67f810,3.2851535428893617,not packed
407878ef6cad2550af5c53aed620729a,6.839828537108327,packed
4f08df2d77c0f8882fb49e572a8c7c59,5.845483969932355,not packed
7df80ffa7b3bf4b97fb0d4a5e2cff2f3,6.4182758171742025,not packed
5fa3571d794fde31ce193ecb8bb09d5a,5.635541643378712,not packed
87e98f2a8e8960fc0a284efd4ad685c5,5.783545987908072,not packed
a1376d6b6419d29d2b22a1437d6a94ae,3.1041677632224847,not packed
d756460467707069cd5d3d7fd541def4,2.251382345912821,not packed
70667a9589295285144e803111d738b1,5.136682529844223,not packed
354ff4192e8de476e97cb1497c5bb3c3,7.539248940798106,packed
edfc78c6dd039bf670f6bc25d408601a,5.670674412464322,not packed
03fffece8f3f039c8d33122f38017aaf,5.076176449137416,not packed
0904dd8c959487ddc06ad3442fb41572,4.961619861277889,not packed
8254b1042c2c368195b8068d6e8ce6c2,4.93884749242799,not packed
4fd85747a38a3b74ebe84213148916e2,7.984151441102893,packed
7f0fe75ae09514b272ffad7965e9799c,3.138066717227356,not packed
e16afd2ae74e3601b4e325c8a170d460,5.863731095640073,not packed
1d6abb47ad6038b48621cedbd89ec417,5.692300966366913,not packed
777de3ed66598b8de33f7866a3112ee7,6.297778442442591,not packed
0aa5ef863fce473ed42a604e5bed7bd1,5.3076908534621285,not packed
4235c60ea3c0e70b5f79d46f173f47c3,5.104715082320211,not packed
866fe977f1d20214cfca3f1e39b9588d,3.274657946149155,not packed
bfb468ea7e9488dffc96613e5d836196,4.92202168457021,not packed
43cdc2bd3a14463b31cb563dd77993e8,3.176996476222581,not packed
bad62838a8398c11698fe0b4f69b7d22,4.238775926474262,not packed
e7c824af7ddeb6e724fa19e6648efa76,5.728578421434243,not packed
12f086aa0aa29fe379f6b1d891de6712,7.936340849897459,packed
120669aa19658f018dace4f5e42f105c,3.106204537578628,not packed
e78a73d59e1e24cc9951af4913726cc8,6.419386849727546,not packed
4c2474fa2220ce056925d57e5570de8a,5.116594542131821,not packed
b6659fd6a0fcc22f1d3d97e41808341c,5.664267566749996,not packed
2aed3b27f5b618646fafd55d8bf65f27,6.18318812259771,not packed
eac20d35ef324cd3d43e2ad50ad72e40,7.538534214529414,packed
276af177f21156a43e5c952a753b86d8,5.296679097145416,not packed
c67496ca4f8fdf4205fb4bedc004a12c,6.553450530075744,packed
ee9664c99df565df7ae33d7e19e01ddf,4.991294959387704,not packed
aad5af62dc5b5a5c16f5968b3dd1033f,3.8139693166982136,not packed
405bb24ade435693b11af1d81e2bb279,6.590979611545095,packed
89516e3ceeed8fd95fa8001e7c839eaf,5.554038832291789,not packed
2b5f2617addada0f82eb1395867f7c5d,5.059304227262416,not packed
1dd8d60d19bf8e995f0990a308c6923c,3.941450269954486,not packed
5fc5812eda3fb156f9d04a960b57d29f,2.061688556775872,not packed
ee35c528824437990f3e39da50aaac3d,3.087598293238284,not packed
344e3a7d1572d2c8d459f655b8dca615,5.681071412953975,not packed
12bbf2f2d714459c9ba43b49e091318b,6.491424299913774,not packed
8f7355f54ad5a879987a5a299dc25893,4.984750192848221,not packed
a8f5ac5ccde6e24e1c22e53d7d29cccc,2.5800311683997945,not packed
6f21c6197e7bd1db680482a83a7099d8,7.804807852634422,packed
67ab741f6713179e6b6c4c041e39ea99,5.229488684186708,not packed
4575643e0c8ad78dd26198b9404ef429,6.089214960215858,not packed
140772a60d2c84f3644e0ad049e71fab,5.834326840206326,not packed
1e1b3e982e268ccbc3ea8cbf9e4ea87d,6.602321922579522,packed
0aa6aae00bf5b6b6778c528cddc93599,6.015212087068114,not packed
cb9700123b95a29b2145cbdceac2f5b7,6.859954813717429,packed
40c1c515cebe6964615afb02abe200ac,6.212072893952349,not packed
5a1b8682c2593ff7ee5461a7646b5edf,7.723498442920952,packed
7e377e722e763bf5b73c8af78b3376a5,5.729350013681462,not packed
798476ada5662b7395080731e090a2e5,3.362317694023208,not packed
029489d97223f5133b2ac2fa354c7538,6.030383465379153,not packed
e7a9a2b38c85d98e4cee4a04f9df50d8,6.502992653631489,packed
3f327c7a0a8249703aebc3bd50dba4a6,5.87481560585234,not packed
ac555e6a362d11ab05683b2b09c9b690,6.392091591927399,not packed
b92a3e35b3cf010353caa890c5bed50d,5.870359982564613,not packed
00abd67815e0549ddadbb831a3e608e5,3.8369972905288408,not packed
9f8a9015cc39063ae0ec4dc6458a33b5,6.318206878484037,not packed
fa12f903159e8b27a50f8b7d884cca34,4.033701496624183,not packed
7bbb590963d8666a6d50e08892bd1783,3.136153469590835,not packed
738f3b96bee19f8dbf0547a3b2e8be56,3.1308093789097096,not packed
74a9119fc845a0cf40e174902ea37801,3.156851146514938,not packed
26cf845f4f742a6363152cd67b98b847,6.091624600405558,not packed
4a03d38e057a2132345a09f71c6c43ed,5.392678173252058,not packed
579d9ad7f20c566fb47c6a91c07efff3,3.1571192297249,not packed
e226292d2d3ffca0f699c67f31267aa8,5.588163994014414,not packed
b226896ce66e62e9ecfd50050d7eeed6,6.2488052580898055,not packed
45fb1ca03ab6571da4a83c1a68b804a5,4.643653782277676,not packed
362bd341110b1471911d9b58db1d2909,6.360266823514611,not packed
84271cbae692711fbd529056c8395c26,6.040291448025187,not packed
09649d538d688c8f4a4aa1ab20902a94,6.253807682740998,not packed
f1ca5a6fdea8ec8227ccdf52582b0dd2,5.856857931663304,not packed
a889213b3decd631bc1e0126f3b220a4,3.154790944530464,not packed
29b42d8bfa8cf79361bb8ed353f51131,5.859171267634608,not packed
3b23237ecd9ea44a3a6e32e1de03662c,6.431459058821475,not packed
e1558a43c5e8fdbba74be914ab22662a,6.399868842466908,not packed
6bb70e6e50cef4d40b8c3849ab479929,7.991900138781449,packed
57a5bb287f0785786ee9515dd482932f,3.0251418301716826,not packed
c1d0f26de1bc132d0c7c73cc91332542,6.36151664604048,not packed
da17c0a3862967025d02ffc10ee9777e,5.031991997393958,not packed
b498ea4e94b62f4fb5ebd205002549c1,6.993975479659559,packed
aee6e928c0ab63264bd6973d74058cab,6.219055273143221,not packed
00e59b0e21467d982936b692f1555ca5,3.3437337673238665,not packed
c12782400bdeb22006a22c12b7ab6bbb,6.779951252832904,packed
516fab1fb9dc9e38b96f5bee433c0571,5.267242839433523,not packed
fa2335b37d7e4b4514ea3781137f8d9c,5.0774035961814405,not packed
0a2008783676964cd56b94d161a0482b,5.837639675316696,not packed
e471a0310dd431637ac0470a4a8bcacc,6.074710266974776,not packed
96d088c217839d28e0d6c4825d4e8c46,3.052841352730982,not packed
ad0916a67379c35f1fe048c1e0d67705,6.761372829081283,packed
3821a7c2c5eb1c1ca8971b9b022137b9,7.524424342204612,packed
ea04320b19943bb87580a1d17aa59a4e,6.76331486934554,packed
61eaf79fd49c130f75925c2775bc1310,5.985307971582546,not packed
